7.0000,-0.7300,0.0050
8.0000,-0.0673,0.0050
9.0000,0.2025,0.0050
10.0000,0.7440,0.0050
11.0000,0.1795,0.0050
12.0000,0.0304,0.0050
13.0000,0.8056,0.0050
14.0000,0.6130,0.0050
15.0000,-0.5855,0.0050
16.0000,0.3204,0.0050
17.0000,-0.2222,0.0050
18.0000,0.3284,0.0050
19.0000,0.2590,0.0050
20.0000,0.4522,0.0050
21.0000,0.6583,0.0050
22.0000,-0.0029,0.0050
23.0000,0.1498,0.0050
24.0000,-0.5834,0.0050
25.0000,-0.4201,0.0050
26.0000,0.6258,0.0050
27.0000,-0.2988,0.0050
28.0000,-0.6494,0.0050
29.0000,-0.4597,0.0050
30.0000,-0.7186,0.0050
31.0000,-0.2455,0.0050
32.0000,0.8612,0.0050
33.0000,0.8989,0.0050
34.0000,0.9971,0.0050
35.0000,0.2455,0.0050
36.0000,-0.2477,0.0050
37.0000,-0.9902,0.0050
38.0000,-0.4707,0.0050
39.0000,0.8787,0.0050
40.0000,0.1015,0.0050
41.0000,0.6459,0.0050
42.0000,-0.2576,0.0050
43.0000,-0.4543,0.0050
44.0000,-0.3484,0.0050
45.0000,-0.3165,0.0050
46.0000,-0.6861,0.0050
47.0000,0.2850,0.0050
48.0000,-0.9369,0.0050
49.0000,-0.0594,0.0050
50.0000,-0.7644,0.0050
51.0000,-0.5152,0.0050
52.0000,0.6297,0.0050
53.0000,0.4873,0.0050
54.0000,-0.1405,0.0050
55.0000,-0.4838,0.0050
56.0000,-0.3714,0.0050
57.0000,0.6075,0.0050
58.0000,0.0246,0.0050
59.0000,-0.4521,0.0050
60.0000,0.0434,0.0050
61.0000,-0.1274,0.0050
62.0000,0.7689,0.0050
63.0000,0.7564,0.0050
64.0000,-0.3956,0.0050
65.0000,0.9131,0.0050
66.0000,-0.4609,0.0050
67.0000,0.9432,0.0050
68.0000,-0.6247,0.0050
69.0000,0.6288,0.0050
70.0000,0.0116,0.0050
71.0000,-0.0437,0.0050
72.0000,0.0821,0.0050
73.0000,-0.5240,0.0050
74.0000,-0.3393,0.0050
75.0000,-0.1828,0.0050
76.0000,0.6530,0.0050
77.0000,0.0079,0.0050
78.0000,0.3918,0.0050
79.0000,-0.9345,0.0050
80.0000,0.3485,0.0050
81.0000,-0.8161,0.0050
82.0000,-0.6701,0.0050
83.0000,0.7928,0.0050
84.0000,0.6197,0.0050
85.0000,-0.7198,0.0050
86.0000,-0.4563,0.0050
87.0000,0.6622,0.0050
88.0000,-0.8703,0.0050
89.0000,0.7234,0.0050
90.0000,-0.7321,0.0050
91.0000,-0.7959,0.0050
92.0000,0.4251,0.0050
93.0000,0.2981,0.0050
94.0000,-0.3919,0.0050
95.0000,0.9178,0.0050
96.0000,0.8053,0.0050
97.0000,-0.7926,0.0050
98.0000,0.1129,0.0050
99.0000,0.2730,0.0050
100.0000,0.6785,0.0050
101.0000,0.6643,0.0050
102.0000,-0.9897,0.0050
103.0000,-0.1815,0.0050
104.0000,0.8601,0.0050
105.0000,0.5910,0.0050
106.0000,0.3703,0.0050
107.0000,-0.5958,0.0050
108.0000,0.2799,0.0050
109.0000,0.1999,0.0050
110.0000,0.5620,0.0050
111.0000,0.0394,0.0050
112.0000,-0.7794,0.0050
113.0000,0.8876,0.0050
114.0000,-0.3161,0.0050
115.0000,-0.4291,0.0050
116.0000,-0.2184,0.0050
117.0000,-0.0025,0.0050
118.0000,-0.1728,0.0050
119.0000,-0.4998,0.0050
120.0000,-0.2237,0.0050
121.0000,-0.2353,0.0050
122.0000,0.8886,0.0050
123.0000,0.8833,0.0050
124.0000,0.2653,0.0050
125.0000,0.9036,0.0050
126.0000,-0.6192,0.0050
127.0000,-0.2984,0.0050
128.0000,-0.7391,0.0050
129.0000,0.1734,0.0050
130.0000,-0.7556,0.0050
131.0000,-0.0876,0.0050
132.0000,0.0629,0.0050
133.0000,-0.5405,0.0050
134.0000,0.6640,0.0050
135.0000,0.7210,0.0050
136.0000,-0.0427,0.0050
137.0000,0.7292,0.0050
138.0000,0.3183,0.0050
139.0000,0.6993,0.0050
140.0000,-0.5208,0.0050
141.0000,-0.8746,0.0050
142.0000,0.0561,0.0050
143.0000,-0.2821,0.0050
144.0000,0.9052,0.0050
145.0000,-0.0678,0.0050
146.0000,-0.6778,0.0050
147.0000,0.6763,0.0050
148.0000,0.4760,0.0050
149.0000,-0.1026,0.0050
150.0000,-0.2547,0.0050
151.0000,-0.8424,0.0050
152.0000,-0.3377,0.0050
153.0000,0.2226,0.0050
154.0000,-0.9084,0.0050
155.0000,0.8932,0.0050
156.0000,-0.8503,0.0050
157.0000,-0.5917,0.0050
158.0000,0.5834,0.0050
159.0000,-0.0669,0.0050
160.0000,0.1950,0.0050
161.0000,-0.8947,0.0050
162.0000,-0.1914,0.0050
163.0000,-0.3118,0.0050
164.0000,0.0329,0.0050
165.0000,-0.8514,0.0050
166.0000,0.9072,0.0050
167.0000,0.9401,0.0050
168.0000,0.7565,0.0050
169.0000,0.1579,0.0050
170.0000,0.6587,0.0050
171.0000,-0.0303,0.0050
172.0000,-0.1053,0.0050
173.0000,0.4681,0.0050
174.0000,-0.2572,0.0050
175.0000,-0.3558,0.0050
176.0000,-0.4532,0.0050
177.0000,0.4108,0.0050
178.0000,-0.1129,0.0050
179.0000,0.9736,0.0050
180.0000,-0.2670,0.0050
181.0000,0.4929,0.0050
182.0000,0.6697,0.0050
183.0000,0.8907,0.0050
184.0000,0.7596,0.0050
185.0000,0.8342,0.0050
186.0000,0.2425,0.0050
187.0000,-0.7743,0.0050
188.0000,0.8975,0.0050
189.0000,-0.1823,0.0050
190.0000,0.0331,0.0050
191.0000,0.9304,0.0050
192.0000,0.1753,0.0050
193.0000,0.9766,0.0050
194.0000,0.0518,0.0050
195.0000,-0.7789,0.0050
196.0000,-0.4719,0.0050
197.0000,0.6069,0.0050
198.0000,-0.8826,0.0050
199.0000,0.4989,0.0050
0.0000,-0.0906,0.0100
1.0000,0.2609,0.0100
2.0000,-0.7301,0.0100
3.0000,-0.4551,0.0100
4.0000,-0.5289,0.0100
5.0000,-0.6436,0.0100
6.0000,0.4558,0.0100
7.0000,-0.7300,0.0100
8.0000,-0.0673,0.0100
9.0000,0.2025,0.0100
10.0000,0.7440,0.0100
11.0000,0.1795,0.0100
12.0000,0.0304,0.0100
13.0000,0.8056,0.0100
14.0000,0.6130,0.0100
15.0000,-0.5855,0.0100
16.0000,0.3204,0.0100
17.0000,-0.2222,0.0100
18.0000,0.3284,0.0100
19.0000,0.2590,0.0100
20.0000,0.4522,0.0100
21.0000,0.6583,0.0100
22.0000,-0.0029,0.0100
23.0000,0.1498,0.0100
24.0000,-0.5834,0.0100
25.0000,-0.4201,0.0100
26.0000,0.6258,0.0100
27.0000,-0.2988,0.0100
28.0000,-0.6472,0.0100
29.0000,-0.4597,0.0100
30.0000,-0.7186,0.0100
31.0000,-0.2455,0.0100
32.0000,0.8612,0.0100
33.0000,0.8989,0.0100
34.0000,0.9971,0.0100
35.0000,0.2455,0.0100
36.0000,-0.2390,0.0100
37.0000,-0.9902,0.0100
38.0000,-0.4707,0.0100
39.0000,0.8787,0.0100
40.0000,0.1015,0.0100
41.0000,0.6459,0.0100
42.0000,-0.2576,0.0100
43.0000,-0.4543,0.0100
44.0000,-0.3484,0.0100
45.0000,-0.3165,0.0100
46.0000,-0.7157,0.0100
47.0000,0.2850,0.0100
48.0000,-0.9369,0.0100
49.0000,-0.0594,0.0100
50.0000,-0.7644,0.0100
51.0000,-0.5152,0.0100
52.0000,0.6297,0.0100
53.0000,0.4873,0.0100
54.0000,-0.1405,0.0100
55.0000,-0.4838,0.0100
56.0000,-0.3714,0.0100
57.0000,0.6075,0.0100
58.0000,0.0246,0.0100
59.0000,-0.4521,0.0100
60.0000,0.0095,0.0100
61.0000,-0.1274,0.0100
62.0000,0.7689,0.0100
63.0000,0.7564,0.0100
64.0000,-0.3956,0.0100
65.0000,0.9131,0.0100
66.0000,-0.4609,0.0100
67.0000,0.9432,0.0100
68.0000,-0.6247,0.0100
69.0000,0.6288,0.0100
70.0000,0.0116,0.0100
71.0000,-0.0437,0.0100
72.0000,0.0698,0.0100
73.0000,-0.5240,0.0100
74.0000,-0.3393,0.0100
75.0000,-0.1828,0.0100
76.0000,0.6530,0.0100
77.0000,0.0079,0.0100
78.0000,0.3918,0.0100
79.0000,-0.9345,0.0100
80.0000,0.3485,0.0100
81.0000,-0.8161,0.0100
82.0000,-0.6701,0.0100
83.0000,0.7928,0.0100
84.0000,0.6197,0.0100
85.0000,-0.7198,0.0100
86.0000,-0.4563,0.0100
87.0000,0.6622,0.0100
88.0000,-0.8703,0.0100
89.0000,0.7234,0.0100
90.0000,-0.7321,0.0100
91.0000,-0.7959,0.0100
92.0000,0.4251,0.0100
93.0000,0.2981,0.0100
94.0000,-0.3919,0.0100
95.0000,0.9664,0.0100
96.0000,0.8053,0.0100
97.0000,-0.8013,0.0100
98.0000,0.1077,0.0100
99.0000,0.2730,0.0100
100.0000,0.6785,0.0100
101.0000,0.6643,0.0100
102.0000,-0.9897,0.0100
103.0000,-0.1815,0.0100
104.0000,0.8601,0.0100
105.0000,0.5910,0.0100
106.0000,0.3703,0.0100
107.0000,-0.5958,0.0100
108.0000,0.2799,0.0100
109.0000,0.1999,0.0100
110.0000,0.5620,0.0100
111.0000,0.0394,0.0100
112.0000,-0.7794,0.0100
113.0000,0.8876,0.0100
114.0000,-0.3161,0.0100
115.0000,-0.4291,0.0100
116.0000,-0.2184,0.0100
117.0000,-0.0025,0.0100
118.0000,-0.1728,0.0100
119.0000,-0.4998,0.0100
120.0000,-0.2237,0.0100
121.0000,-0.2353,0.0100
122.0000,0.8886,0.0100
123.0000,0.8833,0.0100
124.0000,0.2653,0.0100
125.0000,0.9036,0.0100
126.0000,-0.6192,0.0100
127.0000,-0.2984,0.0100
128.0000,-0.7391,0.0100
129.0000,0.1734,0.0100
130.0000,-0.7556,0.0100
131.0000,-0.0876,0.0100
132.0000,0.0629,0.0100
133.0000,-0.5405,0.0100
134.0000,0.6640,0.0100
135.0000,0.7210,0.0100
136.0000,-0.0427,0.0100
137.0000,0.7292,0.0100
138.0000,0.3183,0.0100
139.0000,0.6993,0.0100
140.0000,-0.5208,0.0100
141.0000,-0.8746,0.0100
142.0000,0.0561,0.0100
143.0000,-0.2821,0.0100
144.0000,0.9052,0.0100
145.0000,-0.0678,0.0100
146.0000,-0.7014,0.0100
147.0000,0.6763,0.0100
148.0000,0.4817,0.0100
149.0000,-0.1026,0.0100
150.0000,-0.2547,0.0100
151.0000,-0.8424,0.0100
152.0000,-0.3377,0.0100
153.0000,0.2226,0.0100
154.0000,-0.9084,0.0100
155.0000,0.8932,0.0100
156.0000,-0.8503,0.0100
157.0000,-0.5777,0.0100
158.0000,0.5834,0.0100
159.0000,-0.0267,0.0100
160.0000,0.1950,0.0100
161.0000,-0.8947,0.0100
162.0000,-0.1914,0.0100
163.0000,-0.3118,0.0100
164.0000,0.0329,0.0100
165.0000,-0.8514,0.0100
166.0000,0.9072,0.0100
167.0000,0.9401,0.0100
168.0000,0.7565,0.0100
169.0000,0.1579,0.0100
170.0000,0.6587,0.0100
171.0000,-0.0303,0.0100
172.0000,-0.1053,0.0100
173.0000,0.4681,0.0100
174.0000,-0.2572,0.0100
175.0000,-0.3558,0.0100
176.0000,-0.4532,0.0100
177.0000,0.4108,0.0100
178.0000,-0.1129,0.0100
179.0000,0.9736,0.0100
180.0000,-0.2670,0.0100
181.0000,0.4806,0.0100
182.0000,0.6697,0.0100
183.0000,0.8907,0.0100
184.0000,0.7596,0.0100
185.0000,0.8342,0.0100
186.0000,0.2425,0.0100
187.0000,-0.7743,0.0100
188.0000,0.8975,0.0100
189.0000,-0.1444,0.0100
190.0000,0.0331,0.0100
191.0000,0.9304,0.0100
192.0000,0.1753,0.0100
193.0000,0.9766,0.0100
194.0000,0.0518,0.0100
195.0000,-0.7789,0.0100
196.0000,-0.4719,0.0100
197.0000,0.6069,0.0100
198.0000,-0.8826,0.0100
199.0000,0.4989,0.0100
0.0000,-0.0906,0.0150
1.0000,0.2609,0.0150
2.0000,-0.7301,0.0150
3.0000,-0.4551,0.0150
4.0000,-0.5289,0.0150
5.0000,-0.6436,0.0150
6.0000,0.4558,0.0150
7.0000,-0.7300,0.0150
8.0000,-0.0673,0.0150
9.0000,0.2025,0.0150
10.0000,0.7440,0.0150
11.0000,0.1795,0.0150
12.0000,0.0304,0.0150
13.0000,0.8056,0.0150
14.0000,0.6130,0.0150
15.0000,-0.5855,0.0150
16.0000,0.3204,0.0150
17.0000,-0.2222,0.0150
18.0000,0.3284,0.0150
19.0000,0.2590,0.0150
20.0000,0.4522,0.0150
21.0000,0.6583,0.0150
22.0000,-0.0029,0.0150
23.0000,0.1498,0.0150
24.0000,-0.5834,0.0150
25.0000,-0.4670,0.0150
26.0000,0.6675,0.0150
27.0000,-0.2988,0.0150
28.0000,-0.6472,0.0150
29.0000,-0.4597,0.0150
30.0000,-0.7186,0.0150
31.0000,-0.2455,0.0150
32.0000,0.8438,0.0150
33.0000,0.8989,0.0150
34.0000,0.9971,0.0150
35.0000,0.2455,0.0150
36.0000,-0.2390,0.0150
37.0000,-0.9902,0.0150
38.0000,-0.4707,0.0150
39.0000,0.8787,0.0150
40.0000,0.1015,0.0150
41.0000,0.6281,0.0150
42.0000,-0.2576,0.0150
43.0000,-0.4543,0.0150
44.0000,-0.3484,0.0150
45.0000,-0.3165,0.0150
46.0000,-0.7157,0.0150
47.0000,0.2850,0.0150
48.0000,-0.9369,0.0150
49.0000,-0.0763,0.0150
50.0000,-0.7644,0.0150
51.0000,-0.5152,0.0150
52.0000,0.6297,0.0150
53.0000,0.4873,0.0150
54.0000,-0.1405,0.0150
55.0000,-0.5198,0.0150
56.0000,-0.3714,0.0150
57.0000,0.6075,0.0150
58.0000,0.0246,0.0150
59.0000,-0.4521,0.0150
60.0000,0.0095,0.0150
61.0000,-0.1274,0.0150
62.0000,0.7689,0.0150
63.0000,0.7564,0.0150
64.0000,-0.3956,0.0150
65.0000,0.9457,0.0150
66.0000,-0.4609,0.0150
67.0000,0.9432,0.0150
68.0000,-0.6247,0.0150
69.0000,0.6288,0.0150
70.0000,0.0116,0.0150
71.0000,-0.0437,0.0150
72.0000,0.0698,0.0150
73.0000,-0.5240,0.0150
74.0000,-0.3393,0.0150
75.0000,-0.1997,0.0150
76.0000,0.6530,0.0150
77.0000,0.0079,0.0150
78.0000,0.3918,0.0150
79.0000,-0.9345,0.0150
80.0000,0.3485,0.0150
81.0000,-0.8161,0.0150
82.0000,-0.6701,0.0150
83.0000,0.7928,0.0150
84.0000,0.6197,0.0150
85.0000,-0.7198,0.0150
86.0000,-0.4563,0.0150
87.0000,0.6638,0.0150
88.0000,-0.8703,0.0150
89.0000,0.7234,0.0150
90.0000,-0.7321,0.0150
91.0000,-0.7959,0.0150
92.0000,0.4251,0.0150
93.0000,0.2981,0.0150
94.0000,-0.3919,0.0150
95.0000,0.9664,0.0150
96.0000,0.8053,0.0150
97.0000,-0.8013,0.0150
98.0000,0.1077,0.0150
99.0000,0.2716,0.0150
100.0000,0.6785,0.0150
101.0000,0.6643,0.0150
102.0000,-0.9897,0.0150
103.0000,-0.1815,0.0150
104.0000,0.8601,0.0150
105.0000,0.5910,0.0150
106.0000,0.3703,0.0150
107.0000,-0.5958,0.0150
108.0000,0.2799,0.0150
109.0000,0.1999,0.0150
110.0000,0.5620,0.0150
111.0000,0.0394,0.0150
112.0000,-0.7794,0.0150
113.0000,0.8876,0.0150
114.0000,-0.3161,0.0150
115.0000,-0.4291,0.0150
116.0000,-0.2184,0.0150
117.0000,0.0310,0.0150
118.0000,-0.1728,0.0150
119.0000,-0.4998,0.0150
120.0000,-0.2211,0.0150
121.0000,-0.2353,0.0150
122.0000,0.8886,0.0150
123.0000,0.8833,0.0150
124.0000,0.2653,0.0150
125.0000,0.9036,0.0150
126.0000,-0.6192,0.0150
127.0000,-0.2984,0.0150
128.0000,-0.7391,0.0150
129.0000,0.1734,0.0150
130.0000,-0.7556,0.0150
131.0000,-0.0876,0.0150
132.0000,0.0629,0.0150
133.0000,-0.5405,0.0150
134.0000,0.6640,0.0150
135.0000,0.7210,0.0150
136.0000,-0.0427,0.0150
137.0000,0.7292,0.0150
138.0000,0.3183,0.0150
139.0000,0.6993,0.0150
140.0000,-0.5208,0.0150
141.0000,-0.8746,0.0150
142.0000,0.0561,0.0150
143.0000,-0.2821,0.0150
144.0000,0.9052,0.0150
145.0000,-0.0678,0.0150
146.0000,-0.7014,0.0150
147.0000,0.6763,0.0150
148.0000,0.4817,0.0150
149.0000,-0.1026,0.0150
150.0000,-0.2547,0.0150
151.0000,-0.8424,0.0150
152.0000,-0.3377,0.0150
153.0000,0.2226,0.0150
154.0000,-0.8614,0.0150
155.0000,0.8932,0.0150
156.0000,-0.8503,0.0150
157.0000,-0.5777,0.0150
158.0000,0.5834,0.0150
159.0000,-0.0267,0.0150
160.0000,0.1950,0.0150
161.0000,-0.8947,0.0150
162.0000,-0.1914,0.0150
163.0000,-0.3118,0.0150
164.0000,0.0329,0.0150
165.0000,-0.8514,0.0150
166.0000,0.9072,0.0150
167.0000,0.9401,0.0150
168.0000,0.7565,0.0150
169.0000,0.1579,0.0150
170.0000,0.6587,0.0150
171.0000,-0.0303,0.0150
172.0000,-0.1053,0.0150
173.0000,0.4681,0.0150
174.0000,-0.2572,0.0150
175.0000,-0.3558,0.0150
176.0000,-0.4532,0.0150
177.0000,0.4108,0.0150
178.0000,-0.1129,0.0150
179.0000,0.9736,0.0150
180.0000,-0.2670,0.0150
181.0000,0.4806,0.0150
182.0000,0.6697,0.0150
183.0000,0.8907,0.0150
184.0000,0.7209,0.0150
185.0000,0.8342,0.0150
186.0000,0.2425,0.0150
187.0000,-0.7877,0.0150
188.0000,0.8975,0.0150
189.0000,-0.1444,0.0150
190.0000,0.0331,0.0150
191.0000,0.9304,0.0150
192.0000,0.1753,0.0150
193.0000,0.9766,0.0150
194.0000,0.0518,0.0150
195.0000,-0.7789,0.0150
196.0000,-0.4719,0.0150
197.0000,0.6069,0.0150
198.0000,-0.8826,0.0150
199.0000,0.4989,0.0150
0.0000,-0.0906,0.0200
1.0000,0.2609,0.0200
2.0000,-0.7301,0.0200
3.0000,-0.4551,0.0200
4.0000,-0.5149,0.0200
5.0000,-0.6436,0.0200
6.0000,0.4558,0.0200
7.0000,-0.7300,0.0200
8.0000,-0.0673,0.0200
9.0000,0.2025,0.0200
10.0000,0.7313,0.0200
11.0000,0.1795,0.0200
12.0000,0.0304,0.0200
13.0000,0.8056,0.0200
14.0000,0.6130,0.0200
15.0000,-0.5855,0.0200
16.0000,0.3204,0.0200
17.0000,-0.2222,0.0200
18.0000,0.3284,0.0200
19.0000,0.2590,0.0200
20.0000,0.4522,0.0200
21.0000,0.6583,0.0200
22.0000,-0.0029,0.0200
23.0000,0.1498,0.0200
24.0000,-0.5834,0.0200
25.0000,-0.4670,0.0200
26.0000,0.6989,0.0200
27.0000,-0.2988,0.0200
28.0000,-0.6472,0.0200
29.0000,-0.4597,0.0200
30.0000,-0.7186,0.0200
31.0000,-0.2455,0.0200
32.0000,0.8438,0.0200
33.0000,0.8989,0.0200
34.0000,0.9971,0.0200
35.0000,0.2455,0.0200
36.0000,-0.2390,0.0200
37.0000,-0.9902,0.0200
38.0000,-0.4707,0.0200
39.0000,0.8787,0.0200
40.0000,0.1015,0.0200
41.0000,0.6281,0.0200
42.0000,-0.2576,0.0200
43.0000,-0.4543,0.0200
44.0000,-0.3484,0.0200
45.0000,-0.3165,0.0200
46.0000,-0.7157,0.0200
47.0000,0.2850,0.0200
48.0000,-0.9369,0.0200
49.0000,-0.0763,0.0200
50.0000,-0.7644,0.0200
51.0000,-0.5152,0.0200
52.0000,0.6297,0.0200
53.0000,0.4873,0.0200
54.0000,-0.1405,0.0200
55.0000,-0.5198,0.0200
56.0000,-0.3714,0.0200
57.0000,0.6075,0.0200
58.0000,0.0246,0.0200
59.0000,-0.4521,0.0200
60.0000,-0.0227,0.0200
61.0000,-0.1274,0.0200
62.0000,0.7689,0.0200
63.0000,0.7564,0.0200
64.0000,-0.3956,0.0200
65.0000,0.9457,0.0200
66.0000,-0.4609,0.0200
67.0000,0.9432,0.0200
68.0000,-0.6247,0.0200
69.0000,0.6288,0.0200
70.0000,0.0116,0.0200
71.0000,-0.0437,0.0200
72.0000,0.0698,0.0200
73.0000,-0.5240,0.0200
74.0000,-0.3393,0.0200
75.0000,-0.1997,0.0200
76.0000,0.6530,0.0200
77.0000,0.0079,0.0200
78.0000,0.3918,0.0200
79.0000,-0.9345,0.0200
80.0000,0.3485,0.0200
81.0000,-0.8161,0.0200
82.0000,-0.6701,0.0200
83.0000,0.7928,0.0200
84.0000,0.6197,0.0200
85.0000,-0.7198,0.0200
86.0000,-0.4563,0.0200
87.0000,0.6638,0.0200
88.0000,-0.8703,0.0200
89.0000,0.7234,0.0200
90.0000,-0.7321,0.0200
91.0000,-0.7959,0.0200
92.0000,0.4251,0.0200
93.0000,0.2981,0.0200
94.0000,-0.3919,0.0200
95.0000,0.9664,0.0200
96.0000,0.8053,0.0200
97.0000,-0.8243,0.0200
98.0000,0.1077,0.0200
99.0000,0.2716,0.0200
100.0000,0.6785,0.0200
101.0000,0.6643,0.0200
102.0000,-0.9897,0.0200
