user_id	opinion	raw_opinion	time
114.0	1	-0.4527	0.005
115.0	2	0.0774	0.005
116.0	0	-0.7108	0.005
117.0	2	0.105	0.005
118.0	3	0.2364	0.005
119.0	1	-0.3499	0.005
120.0	3	0.32	0.005
121.0	4	0.8684	0.005
122.0	0	-0.7726	0.005
123.0	3	0.4288	0.005
113.0	1	-0.3893	0.005
150.0	0	-0.979	0.005
174.0	0	-0.8707	0.005
152.0	0	-0.8808	0.005
179.0	0	-0.6834	0.005
180.0	4	0.8449	0.005
181.0	2	0.148	0.005
182.0	3	0.3456	0.005
183.0	3	0.5174	0.005
184.0	1	-0.4331	0.005
185.0	4	0.6295	0.005
186.0	3	0.445	0.005
187.0	4	0.9837	0.005
188.0	0	-0.834	0.005
189.0	3	0.3832	0.005
190.0	2	-0.1123	0.005
191.0	3	0.587	0.005
192.0	2	-0.0871	0.005
193.0	0	-0.8713	0.005
194.0	1	-0.5981	0.005
195.0	4	0.9889	0.005
196.0	4	0.9715	0.005
197.0	4	0.6156	0.005
198.0	1	-0.545	0.005
199.0	4	0.9626	0.005
178.0	0	-0.8377	0.005
151.0	1	-0.392	0.005
177.0	0	-0.8176	0.005
175.0	3	0.4755	0.005
153.0	1	-0.4737	0.005
154.0	4	0.9251	0.005
155.0	0	-0.957	0.005
156.0	4	0.9331	0.005
157.0	0	-0.9079	0.005
158.0	2	0.0037	0.005
159.0	1	-0.2693	0.005
160.0	2	0.0346	0.005
161.0	2	-0.0514	0.005
162.0	4	0.7412	0.005
163.0	1	-0.5922	0.005
164.0	0	-0.696	0.005
165.0	1	-0.5507	0.005
166.0	4	0.8096	0.005
167.0	2	0.0701	0.005
168.0	1	-0.3042	0.005
169.0	0	-0.76	0.005
170.0	0	-0.9637	0.005
171.0	2	-0.0993	0.005
172.0	2	0.0441	0.005
173.0	4	0.9612	0.005
176.0	2	0.1508	0.005
100.0	0	-0.9365	0.005
149.0	2	-0.0653	0.005
98.0	1	-0.4232	0.005
27.0	0	-0.6708	0.005
28.0	1	-0.5009	0.005
29.0	4	0.7996	0.005
30.0	1	-0.3948	0.005
31.0	2	0.1536	0.005
32.0	2	0.0451	0.005
33.0	0	-0.8733	0.005
34.0	2	0.0287	0.005
35.0	3	0.3056	0.005
36.0	0	-0.6439	0.005
37.0	3	0.4541	0.005
38.0	4	0.751	0.005
39.0	3	0.5099	0.005
40.0	3	0.4514	0.005
41.0	3	0.3772	0.005
42.0	1	-0.5845	0.005
43.0	0	-0.6573	0.005
44.0	0	-0.6045	0.005
45.0	3	0.4524	0.005
46.0	2	0.0575	0.005
47.0	0	-0.9545	0.005
26.0	1	-0.5008	0.005
25.0	1	-0.4839	0.005
24.0	0	-0.6634	0.005
23.0	1	-0.3357	0.005
1.0	3	0.2803	0.005
2.0	4	0.61	0.005
3.0	2	0.1074	0.005
4.0	3	0.2348	0.005
5.0	1	-0.575	0.005
6.0	4	0.8473	0.005
7.0	4	0.915	0.005
8.0	4	0.7198	0.005
9.0	1	-0.3107	0.005
10.0	1	-0.4564	0.005
48.0	3	0.5378	0.005
11.0	0	-0.7427	0.005
13.0	1	-0.2082	0.005
14.0	0	-0.8645	0.005
15.0	3	0.3033	0.005
16.0	4	0.8899	0.005
17.0	0	-0.6307	0.005
18.0	2	-0.005	0.005
19.0	3	0.2687	0.005
20.0	1	-0.3393	0.005
21.0	1	-0.5415	0.005
22.0	2	-0.0884	0.005
12.0	4	0.8105	0.005
49.0	3	0.3249	0.005
0.0	3	0.3025	0.005
50.0	4	0.9602	0.005
77.0	0	-0.8764	0.005
78.0	2	-0.0718	0.005
79.0	4	0.8512	0.005
80.0	2	0.0766	0.005
81.0	4	0.9285	0.005
82.0	4	0.6635	0.005
83.0	2	0.1555	0.005
84.0	0	-0.7033	0.005
85.0	0	-0.6738	0.005
86.0	3	0.4474	0.005
87.0	4	0.971	0.005
88.0	3	0.5476	0.005
89.0	2	0.0412	0.005
90.0	2	0.0564	0.005
91.0	1	-0.2667	0.005
92.0	1	-0.5167	0.005
93.0	3	0.599	0.005
94.0	0	-0.8651	0.005
95.0	3	0.3285	0.005
96.0	4	0.8372	0.005
97.0	2	-0.1217	0.005
76.0	0	-0.6696	0.005
75.0	4	0.81	0.005
99.0	0	-0.652	0.005
73.0	1	-0.4047	0.005
51.0	4	0.749	0.005
52.0	0	-1.0	0.005
53.0	1	-0.263	0.005
54.0	1	-0.3755	0.005
55.0	0	-0.647	0.005
56.0	2	-0.0895	0.005
74.0	4	0.7879	0.005
58.0	1	-0.4172	0.005
59.0	1	-0.3867	0.005
60.0	1	-0.2421	0.005
61.0	0	-0.6896	0.005
57.0	0	-0.851	0.005
63.0	3	0.5838	0.005
64.0	0	-0.8471	0.005
65.0	0	-0.9961	0.005
66.0	0	-0.7827	0.005
67.0	4	0.8342	0.005
68.0	3	0.5434	0.005
69.0	2	0.0005	0.005
70.0	1	-0.4146	0.005
71.0	2	-0.1665	0.005
72.0	1	-0.4629	0.005
62.0	2	-0.0083	0.005
135.0	2	0.0514	0.01
134.0	2	-0.0115	0.01
133.0	2	-0.188	0.01
132.0	0	-0.8047	0.01
127.0	3	0.4826	0.01
130.0	3	0.4065	0.01
129.0	3	0.2899	0.01
128.0	1	-0.2749	0.01
131.0	3	0.5585	0.01
136.0	1	-0.3975	0.01
147.0	0	-0.6715	0.01
138.0	0	-0.6902	0.01
139.0	1	-0.4596	0.01
140.0	0	-0.9044	0.01
141.0	0	-0.9206	0.01
142.0	3	0.4739	0.01
143.0	3	0.2527	0.01
144.0	3	0.2791	0.01
145.0	1	-0.4879	0.01
146.0	3	0.5215	0.01
126.0	2	-0.0733	0.01
137.0	3	0.4745	0.01
125.0	0	-0.8614	0.01
114.0	1	-0.4527	0.01
123.0	3	0.4288	0.01
101.0	1	-0.42	0.01
102.0	1	-0.3052	0.01
103.0	3	0.2647	0.01
104.0	3	0.3991	0.01
105.0	0	-0.6779	0.01
106.0	1	-0.3494	0.01
107.0	0	-0.9742	0.01
108.0	0	-0.9063	0.01
109.0	4	0.6163	0.01
110.0	0	-0.8781	0.01
124.0	3	0.5881	0.01
111.0	0	-0.9369	0.01
113.0	1	-0.3893	0.01
148.0	4	0.9817	0.01
115.0	2	0.0774	0.01
116.0	0	-0.708	0.01
117.0	2	0.105	0.01
118.0	3	0.2364	0.01
119.0	1	-0.3499	0.01
120.0	3	0.32	0.01
121.0	4	0.8684	0.01
122.0	0	-0.7726	0.01
112.0	2	0.0124	0.01
149.0	2	0.0088	0.01
161.0	2	-0.0514	0.01
151.0	1	-0.392	0.01
179.0	0	-0.6834	0.01
180.0	4	0.8449	0.01
181.0	2	0.148	0.01
182.0	3	0.3456	0.01
183.0	3	0.5174	0.01
184.0	1	-0.4331	0.01
185.0	4	0.6295	0.01
186.0	3	0.445	0.01
187.0	4	0.9837	0.01
188.0	0	-0.834	0.01
189.0	3	0.3331	0.01
190.0	2	-0.1123	0.01
191.0	3	0.587	0.01
192.0	2	-0.0871	0.01
193.0	0	-0.8713	0.01
194.0	1	-0.5981	0.01
195.0	4	0.9889	0.01
196.0	4	0.9715	0.01
197.0	4	0.6156	0.01
198.0	1	-0.545	0.01
100.0	0	-0.9365	0.01
178.0	0	-0.8377	0.01
177.0	0	-0.8176	0.01
176.0	2	0.1508	0.01
175.0	3	0.4755	0.01
152.0	0	-0.8808	0.01
153.0	1	-0.4737	0.01
154.0	4	0.9251	0.01
155.0	0	-0.957	0.01
156.0	4	0.9331	0.01
157.0	0	-0.8463	0.01
158.0	2	0.0037	0.01
159.0	1	-0.2693	0.01
160.0	2	0.0346	0.01
162.0	4	0.7412	0.01
150.0	0	-0.979	0.01
163.0	1	-0.5922	0.01
165.0	1	-0.5507	0.01
166.0	4	0.7096	0.01
167.0	2	0.0701	0.01
168.0	1	-0.3042	0.01
169.0	0	-0.76	0.01
170.0	0	-0.9637	0.01
171.0	2	-0.0993	0.01
172.0	2	0.0441	0.01
199.0	4	0.9459	0.01
174.0	0	-0.8707	0.01
164.0	0	-0.696	0.01
173.0	4	0.9612	0.01
99.0	0	-0.652	0.01
97.0	2	-0.1217	0.01
25.0	1	-0.4839	0.01
26.0	1	-0.5008	0.01
27.0	0	-0.6708	0.01
28.0	1	-0.5009	0.01
29.0	4	0.7996	0.01
30.0	1	-0.3948	0.01
31.0	2	0.1536	0.01
32.0	2	0.0451	0.01
33.0	0	-0.8733	0.01
34.0	2	0.0287	0.01
35.0	3	0.3056	0.01
36.0	0	-0.6439	0.01
37.0	3	0.4541	0.01
38.0	4	0.751	0.01
39.0	3	0.5099	0.01
40.0	3	0.4514	0.01
41.0	3	0.3772	0.01
42.0	1	-0.5845	0.01
43.0	0	-0.6573	0.01
44.0	0	-0.6045	0.01
45.0	3	0.4524	0.01
23.0	1	-0.2874	0.01
46.0	2	0.0575	0.01
22.0	2	-0.0884	0.01
20.0	1	-0.3393	0.01
98.0	1	-0.4232	0.01
0.0	3	0.3025	0.01
1.0	3	0.2803	0.01
2.0	4	0.61	0.01
3.0	2	0.1074	0.01
4.0	3	0.2348	0.01
5.0	1	-0.575	0.01
6.0	4	0.8473	0.01
7.0	4	0.915	0.01
8.0	4	0.7198	0.01
9.0	1	-0.3107	0.01
10.0	1	-0.4564	0.01
11.0	0	-0.7427	0.01
12.0	4	0.8105	0.01
13.0	1	-0.2082	0.01
14.0	0	-0.8645	0.01
15.0	3	0.3033	0.01
16.0	4	0.8899	0.01
17.0	0	-0.6307	0.01
18.0	2	-0.005	0.01
19.0	3	0.2687	0.01
21.0	1	-0.4961	0.01
47.0	0	-0.9545	0.01
24.0	0	-0.6634	0.01
49.0	3	0.3249	0.01
75.0	4	0.81	0.01
76.0	0	-0.6696	0.01
77.0	0	-0.8764	0.01
78.0	2	-0.0718	0.01
79.0	4	0.7606	0.01
80.0	2	0.0766	0.01
81.0	4	0.9285	0.01
82.0	4	0.6635	0.01
84.0	0	-0.7033	0.01
85.0	0	-0.6738	0.01
74.0	4	0.7879	0.01
86.0	3	0.4474	0.01
88.0	3	0.5476	0.01
89.0	2	0.0412	0.01
90.0	2	0.0564	0.01
91.0	1	-0.2667	0.01
92.0	1	-0.5167	0.01
93.0	3	0.599	0.01
94.0	0	-0.8651	0.01
95.0	3	0.3285	0.01
48.0	3	0.5378	0.01
96.0	4	0.8372	0.01
87.0	4	0.971	0.01
73.0	1	-0.4047	0.01
83.0	2	0.1555	0.01
51.0	4	0.749	0.01
50.0	4	0.9602	0.01
72.0	1	-0.4629	0.01
52.0	0	-1.0	0.01
53.0	1	-0.263	0.01
54.0	1	-0.3755	0.01
55.0	0	-0.647	0.01
56.0	2	-0.0895	0.01
58.0	1	-0.4172	0.01
59.0	1	-0.3867	0.01
60.0	1	-0.3078	0.01
61.0	0	-0.6896	0.01
57.0	0	-0.851	0.01
63.0	3	0.5838	0.01
71.0	2	-0.1665	0.01
62.0	2	-0.0083	0.01
69.0	2	0.0005	0.01
68.0	3	0.5434	0.01
67.0	4	0.8342	0.01
70.0	1	-0.4146	0.01
65.0	0	-1.0	0.01
64.0	0	-0.8471	0.01
66.0	0	-0.7827	0.01
136.0	1	-0.3694	0.015
128.0	1	-0.2749	0.015
129.0	3	0.2899	0.015
130.0	3	0.4065	0.015
131.0	3	0.5585	0.015
132.0	0	-0.8047	0.015
133.0	2	-0.188	0.015
134.0	2	-0.0115	0.015
135.0	2	0.0514	0.015
137.0	3	0.4745	0.015
148.0	4	0.9817	0.015
139.0	1	-0.4596	0.015
140.0	0	-0.9044	0.015
141.0	0	-0.9206	0.015
142.0	3	0.4739	0.015
143.0	3	0.3395	0.015
144.0	2	0.1986	0.015
145.0	1	-0.4879	0.015
146.0	3	0.5215	0.015
147.0	0	-0.6715	0.015
127.0	3	0.4826	0.015
138.0	0	-0.6902	0.015
126.0	2	-0.0733	0.015
102.0	1	-0.2127	0.015
124.0	3	0.5881	0.015
149.0	2	0.0088	0.015
103.0	3	0.2647	0.015
104.0	3	0.3991	0.015
105.0	0	-0.651	0.015
106.0	1	-0.3494	0.015
107.0	0	-0.9742	0.015
108.0	0	-0.9063	0.015
109.0	4	0.6163	0.015
110.0	0	-0.8781	0.015
111.0	0	-0.9369	0.015
125.0	0	-0.8614	0.015
112.0	2	0.0124	0.015
114.0	1	-0.4527	0.015
115.0	2	0.0774	0.015
116.0	0	-0.708	0.015
117.0	2	0.105	0.015
118.0	3	0.2364	0.015
119.0	1	-0.3499	0.015
120.0	3	0.3738	0.015
121.0	4	0.8684	0.015
122.0	0	-0.7726	0.015
123.0	3	0.4288	0.015
113.0	1	-0.3893	0.015
150.0	0	-0.979	0.015
199.0	4	0.9459	0.015
152.0	0	-0.8808	0.015
179.0	0	-0.6834	0.015
180.0	4	0.8449	0.015
181.0	2	0.148	0.015
182.0	3	0.3456	0.015
183.0	3	0.5174	0.015
184.0	1	-0.3496	0.015
185.0	3	0.5605	0.015
186.0	3	0.445	0.015
187.0	4	0.9837	0.015
188.0	0	-0.834	0.015
189.0	3	0.3331	0.015
190.0	2	-0.1123	0.015
191.0	3	0.587	0.015
192.0	2	-0.0871	0.015
193.0	0	-0.8713	0.015
194.0	1	-0.5981	0.015
195.0	4	0.9889	0.015
196.0	4	0.9715	0.015
197.0	4	0.6156	0.015
198.0	1	-0.545	0.015
101.0	1	-0.42	0.015
178.0	0	-0.8377	0.015
177.0	0	-0.8176	0.015
176.0	2	0.1508	0.015
175.0	3	0.4755	0.015
153.0	1	-0.4737	0.015
154.0	4	0.9251	0.015
155.0	0	-0.957	0.015
156.0	4	0.8868	0.015
157.0	0	-0.8463	0.015
158.0	2	0.0037	0.015
159.0	1	-0.2693	0.015
160.0	2	0.0346	0.015
161.0	2	-0.0514	0.015
162.0	4	0.7412	0.015
151.0	1	-0.392	0.015
163.0	1	-0.5922	0.015
165.0	1	-0.5507	0.015
166.0	4	0.7096	0.015
167.0	2	0.0701	0.015
168.0	1	-0.3042	0.015
169.0	0	-0.76	0.015
170.0	0	-0.9637	0.015
171.0	2	-0.0993	0.015
172.0	2	0.0441	0.015
173.0	4	0.9612	0.015
174.0	0	-0.8707	0.015
164.0	0	-0.696	0.015
100.0	0	-0.9365	0.015
49.0	3	0.237	0.015
98.0	1	-0.4232	0.015
26.0	1	-0.5008	0.015
27.0	0	-0.6443	0.015
28.0	1	-0.5009	0.015
29.0	4	0.7996	0.015
30.0	1	-0.3948	0.015
31.0	2	0.1536	0.015
32.0	2	0.0451	0.015
33.0	0	-0.8733	0.015
34.0	2	0.0287	0.015
35.0	3	0.3056	0.015
36.0	0	-0.6439	0.015
37.0	3	0.4541	0.015
38.0	4	0.6858	0.015
39.0	3	0.5099	0.015
40.0	3	0.4514	0.015
41.0	3	0.3772	0.015
42.0	1	-0.5845	0.015
43.0	0	-0.6573	0.015
44.0	0	-0.6045	0.015
45.0	3	0.4524	0.015
46.0	2	0.0575	0.015
25.0	1	-0.4839	0.015
47.0	0	-0.9545	0.015
24.0	0	-0.6634	0.015
22.0	2	-0.0884	0.015
1.0	3	0.2803	0.015
2.0	3	0.5761	0.015
3.0	2	0.1074	0.015
4.0	3	0.2348	0.015
5.0	1	-0.575	0.015
6.0	4	0.8473	0.015
7.0	4	0.915	0.015
8.0	4	0.7198	0.015
9.0	1	-0.3107	0.015
10.0	1	-0.4564	0.015
11.0	0	-0.7427	0.015
12.0	4	0.8105	0.015
13.0	1	-0.2082	0.015
14.0	0	-0.8645	0.015
15.0	3	0.3033	0.015
16.0	4	0.8899	0.015
17.0	0	-0.6307	0.015
18.0	2	-0.005	0.015
19.0	3	0.2687	0.015
20.0	1	-0.3393	0.015
21.0	1	-0.4961	0.015
23.0	1	-0.2874	0.015
48.0	3	0.5378	0.015
0.0	3	0.3025	0.015
50.0	4	0.9602	0.015
77.0	0	-0.8764	0.015
78.0	2	-0.0718	0.015
79.0	4	0.7606	0.015
80.0	2	0.0766	0.015
81.0	4	0.9285	0.015
82.0	4	0.6635	0.015
83.0	2	0.1555	0.015
84.0	0	-0.7033	0.015
99.0	0	-0.652	0.015
86.0	3	0.4474	0.015
87.0	4	0.971	0.015
88.0	3	0.5476	0.015
89.0	2	0.0412	0.015
90.0	2	0.0564	0.015
91.0	1	-0.2667	0.015
92.0	1	-0.4932	0.015
93.0	3	0.599	0.015
94.0	0	-0.8651	0.015
95.0	3	0.3285	0.015
96.0	4	0.8372	0.015
97.0	2	-0.1217	0.015
76.0	0	-0.6696	0.015
75.0	4	0.81	0.015
85.0	0	-0.6738	0.015
73.0	1	-0.4047	0.015
74.0	4	0.7879	0.015
52.0	0	-1.0	0.015
53.0	1	-0.263	0.015
54.0	1	-0.3755	0.015
55.0	0	-0.647	0.015
56.0	2	-0.0895	0.015
57.0	0	-0.851	0.015
58.0	1	-0.4172	0.015
59.0	1	-0.3867	0.015
60.0	1	-0.3078	0.015
61.0	0	-0.6896	0.015
51.0	4	0.749	0.015
63.0	3	0.5838	0.015
64.0	0	-0.8471	0.015
65.0	0	-1.0	0.015
66.0	0	-0.7827	0.015
67.0	4	0.8342	0.015
68.0	3	0.5434	0.015
69.0	2	-0.0666	0.015
70.0	1	-0.4146	0.015
71.0	2	-0.1665	0.015
72.0	1	-0.4629	0.015
62.0	2	-0.0083	0.015
135.0	2	0.0514	0.02
134.0	2	0.0719	0.02
133.0	2	-0.188	0.02
128.0	1	-0.2749	0.02
131.0	3	0.5585	0.02
130.0	3	0.4065	0.02
129.0	3	0.2255	0.02
136.0	1	-0.3694	0.02
132.0	0	-0.8717	0.02
137.0	3	0.4745	0.02
142.0	3	0.3868	0.02
139.0	1	-0.4596	0.02
140.0	0	-0.9044	0.02
141.0	0	-0.9206	0.02
143.0	3	0.3395	0.02
144.0	2	0.1986	0.02
145.0	1	-0.4879	0.02
146.0	3	0.5215	0.02
147.0	0	-0.6715	0.02
148.0	4	0.9817	0.02
138.0	0	-0.6902	0.02
127.0	3	0.4826	0.02
103.0	3	0.2647	0.02
125.0	0	-0.8614	0.02
149.0	2	0.0088	0.02
104.0	3	0.3153	0.02
105.0	0	-0.651	0.02
106.0	1	-0.3494	0.02
107.0	0	-0.9742	0.02
108.0	0	-0.9063	0.02
109.0	4	0.6163	0.02
110.0	0	-0.8772	0.02
111.0	0	-0.9369	0.02
112.0	2	0.0124	0.02
126.0	2	-0.0733	0.02
113.0	1	-0.3893	0.02
115.0	2	0.0774	0.02
116.0	0	-0.708	0.02
117.0	2	0.105	0.02
118.0	3	0.2364	0.02
119.0	1	-0.3499	0.02
120.0	3	0.3738	0.02
121.0	4	0.8684	0.02
122.0	0	-0.7726	0.02
123.0	3	0.4288	0.02
124.0	3	0.5881	0.02
114.0	1	-0.4527	0.02
150.0	0	-0.979	0.02
175.0	3	0.4755	0.02
152.0	0	-0.8808	0.02
180.0	4	0.8449	0.02
181.0	2	0.148	0.02
182.0	3	0.3456	0.02
183.0	3	0.5174	0.02
184.0	1	-0.3496	0.02
185.0	3	0.5605	0.02
186.0	3	0.445	0.02
187.0	4	0.9837	0.02
188.0	0	-0.834	0.02
189.0	3	0.3331	0.02
190.0	2	-0.1123	0.02
191.0	3	0.587	0.02
192.0	2	-0.0871	0.02
193.0	0	-0.8713	0.02
194.0	1	-0.5981	0.02
195.0	4	0.9889	0.02
196.0	4	0.9715	0.02
197.0	4	0.6156	0.02
198.0	1	-0.545	0.02
199.0	4	0.9459	0.02
102.0	1	-0.2127	0.02
179.0	0	-0.6834	0.02
178.0	0	-0.8377	0.02
177.0	0	-0.8176	0.02
176.0	2	0.1508	0.02
153.0	1	-0.4737	0.02
154.0	4	0.9251	0.02
155.0	0	-0.957	0.02
156.0	4	0.8868	0.02
157.0	0	-0.8463	0.02
158.0	2	-0.0809	0.02
159.0	1	-0.2693	0.02
160.0	2	0.0346	0.02
161.0	2	-0.0514	0.02
162.0	4	0.7412	0.02
151.0	1	-0.392	0.02
163.0	1	-0.5922	0.02
165.0	1	-0.5507	0.02
166.0	4	0.7096	0.02
167.0	2	0.0701	0.02
168.0	1	-0.3042	0.02
169.0	0	-0.76	0.02
170.0	0	-0.9637	0.02
171.0	2	-0.0993	0.02
172.0	2	0.0441	0.02
173.0	4	0.9612	0.02
174.0	0	-0.8707	0.02
164.0	0	-0.696	0.02
101.0	1	-0.42	0.02
100.0	0	-0.9365	0.02
0.0	3	0.3025	0.02
27.0	0	-0.6443	0.02
28.0	1	-0.4433	0.02
29.0	4	0.7996	0.02
30.0	1	-0.3948	0.02
31.0	2	0.1536	0.02
32.0	2	0.0451	0.02
