user_id	opinion	raw_opinion	time
24.0	1	-0.5834	0.005
23.0	2	0.1498	0.005
1.0	3	0.2609	0.005
2.0	0	-0.7301	0.005
3.0	1	-0.4551	0.005
4.0	1	-0.4794	0.005
5.0	0	-0.6436	0.005
6.0	3	0.4558	0.005
7.0	0	-0.73	0.005
8.0	2	-0.0673	0.005
9.0	3	0.2025	0.005
10.0	4	0.744	0.005
48.0	0	-0.9369	0.005
11.0	2	0.1795	0.005
13.0	4	0.8056	0.005
14.0	4	0.613	0.005
15.0	1	-0.5855	0.005
16.0	3	0.3204	0.005
17.0	1	-0.2222	0.005
18.0	3	0.3284	0.005
19.0	3	0.259	0.005
20.0	3	0.4522	0.005
21.0	4	0.6583	0.005
22.0	2	-0.0029	0.005
12.0	2	0.0304	0.005
49.0	2	-0.0594	0.005
0.0	2	-0.0906	0.005
50.0	0	-0.7644	0.005
77.0	2	0.0079	0.005
78.0	3	0.3918	0.005
79.0	0	-0.9345	0.005
80.0	3	0.3485	0.005
81.0	0	-0.8161	0.005
82.0	0	-0.6701	0.005
83.0	4	0.7928	0.005
84.0	4	0.6197	0.005
85.0	0	-0.7198	0.005
86.0	1	-0.4563	0.005
87.0	4	0.6622	0.005
88.0	0	-0.8703	0.005
89.0	4	0.7234	0.005
90.0	0	-0.7321	0.005
91.0	0	-0.7959	0.005
92.0	3	0.4251	0.005
93.0	3	0.2981	0.005
94.0	1	-0.3919	0.005
95.0	4	0.9178	0.005
96.0	4	0.8053	0.005
97.0	0	-0.7926	0.005
76.0	4	0.653	0.005
75.0	2	-0.1828	0.005
99.0	3	0.273	0.005
73.0	1	-0.524	0.005
51.0	1	-0.5152	0.005
52.0	4	0.6297	0.005
53.0	3	0.4873	0.005
54.0	2	-0.1405	0.005
55.0	1	-0.4838	0.005
56.0	1	-0.3714	0.005
74.0	1	-0.3393	0.005
58.0	2	0.0246	0.005
59.0	1	-0.4521	0.005
60.0	2	0.0434	0.005
61.0	2	-0.1274	0.005
57.0	4	0.6075	0.005
63.0	4	0.7564	0.005
64.0	1	-0.3956	0.005
65.0	4	0.9131	0.005
66.0	1	-0.4609	0.005
67.0	4	0.9432	0.005
68.0	0	-0.6247	0.005
69.0	4	0.6288	0.005
70.0	2	0.0116	0.005
71.0	2	-0.0437	0.005
72.0	2	0.0821	0.005
62.0	4	0.7689	0.005
135.0	4	0.721	0.01
134.0	4	0.664	0.01
133.0	1	-0.5405	0.01
132.0	2	0.0629	0.01
127.0	1	-0.2984	0.01
130.0	0	-0.7556	0.01
129.0	2	0.1734	0.01
128.0	0	-0.7391	0.01
131.0	2	-0.0876	0.01
136.0	2	-0.0427	0.01
147.0	4	0.6763	0.01
138.0	3	0.3183	0.01
139.0	4	0.6993	0.01
140.0	1	-0.5208	0.01
141.0	0	-0.8746	0.01
142.0	2	0.0561	0.01
143.0	1	-0.2821	0.01
144.0	4	0.9052	0.01
145.0	2	-0.0678	0.01
146.0	0	-0.7014	0.01
126.0	0	-0.6192	0.01
137.0	4	0.7292	0.01
125.0	4	0.9036	0.01
114.0	1	-0.3161	0.01
123.0	4	0.8833	0.01
101.0	4	0.6643	0.01
102.0	0	-0.9897	0.01
103.0	2	-0.1815	0.01
104.0	4	0.8601	0.01
105.0	3	0.591	0.01
106.0	3	0.3703	0.01
107.0	1	-0.5958	0.01
108.0	3	0.2799	0.01
109.0	2	0.1999	0.01
110.0	3	0.562	0.01
124.0	3	0.2653	0.01
111.0	2	0.0394	0.01
113.0	4	0.8876	0.01
148.0	3	0.4817	0.01
115.0	1	-0.4291	0.01
116.0	1	-0.2184	0.01
117.0	2	-0.0025	0.01
118.0	2	-0.1728	0.01
119.0	1	-0.4998	0.01
120.0	1	-0.2237	0.01
121.0	1	-0.2353	0.01
122.0	4	0.8886	0.01
112.0	0	-0.7794	0.01
149.0	2	-0.1026	0.01
161.0	0	-0.8947	0.01
151.0	0	-0.8424	0.01
179.0	4	0.9736	0.01
180.0	1	-0.267	0.01
181.0	3	0.4806	0.01
182.0	4	0.6697	0.01
183.0	4	0.8907	0.01
184.0	4	0.7596	0.01
185.0	4	0.8342	0.01
186.0	3	0.2425	0.01
187.0	0	-0.7743	0.01
188.0	4	0.8975	0.01
189.0	2	-0.1444	0.01
190.0	2	0.0331	0.01
191.0	4	0.9304	0.01
192.0	2	0.1753	0.01
193.0	4	0.9766	0.01
194.0	2	0.0518	0.01
195.0	0	-0.7789	0.01
196.0	1	-0.4719	0.01
197.0	4	0.6069	0.01
198.0	0	-0.8826	0.01
100.0	4	0.6785	0.01
178.0	2	-0.1129	0.01
177.0	3	0.4108	0.01
176.0	1	-0.4532	0.01
175.0	1	-0.3558	0.01
152.0	1	-0.3377	0.01
153.0	3	0.2226	0.01
154.0	0	-0.9084	0.01
155.0	4	0.8932	0.01
156.0	0	-0.8503	0.01
157.0	1	-0.5777	0.01
158.0	3	0.5834	0.01
159.0	2	-0.0267	0.01
160.0	2	0.195	0.01
162.0	2	-0.1914	0.01
150.0	1	-0.2547	0.01
163.0	1	-0.3118	0.01
165.0	0	-0.8514	0.01
166.0	4	0.9072	0.01
167.0	4	0.9401	0.01
168.0	4	0.7565	0.01
169.0	2	0.1579	0.01
170.0	4	0.6587	0.01
171.0	2	-0.0303	0.01
172.0	2	-0.1053	0.01
199.0	3	0.4989	0.01
174.0	1	-0.2572	0.01
164.0	2	0.0329	0.01
173.0	3	0.4681	0.01
99.0	3	0.273	0.01
97.0	0	-0.8013	0.01
25.0	1	-0.4201	0.01
26.0	4	0.6258	0.01
27.0	1	-0.2988	0.01
28.0	0	-0.6472	0.01
29.0	1	-0.4597	0.01
30.0	0	-0.7186	0.01
31.0	1	-0.2455	0.01
32.0	4	0.8612	0.01
33.0	4	0.8989	0.01
34.0	4	0.9971	0.01
35.0	3	0.2455	0.01
36.0	1	-0.239	0.01
37.0	0	-0.9902	0.01
38.0	1	-0.4707	0.01
39.0	4	0.8787	0.01
40.0	2	0.1015	0.01
41.0	4	0.6459	0.01
42.0	1	-0.2576	0.01
43.0	1	-0.4543	0.01
44.0	1	-0.3484	0.01
45.0	1	-0.3165	0.01
23.0	2	0.1498	0.01
46.0	0	-0.7157	0.01
22.0	2	-0.0029	0.01
20.0	3	0.4522	0.01
98.0	2	0.1077	0.01
0.0	2	-0.0906	0.01
1.0	3	0.2609	0.01
2.0	0	-0.7301	0.01
3.0	1	-0.4551	0.01
4.0	1	-0.5289	0.01
5.0	0	-0.6436	0.01
6.0	3	0.4558	0.01
7.0	0	-0.73	0.01
8.0	2	-0.0673	0.01
9.0	3	0.2025	0.01
10.0	4	0.744	0.01
11.0	2	0.1795	0.01
12.0	2	0.0304	0.01
13.0	4	0.8056	0.01
14.0	4	0.613	0.01
15.0	1	-0.5855	0.01
16.0	3	0.3204	0.01
17.0	1	-0.2222	0.01
18.0	3	0.3284	0.01
19.0	3	0.259	0.01
21.0	4	0.6583	0.01
47.0	3	0.285	0.01
24.0	1	-0.5834	0.01
49.0	2	-0.0594	0.01
75.0	2	-0.1828	0.01
76.0	4	0.653	0.01
77.0	2	0.0079	0.01
78.0	3	0.3918	0.01
79.0	0	-0.9345	0.01
80.0	3	0.3485	0.01
81.0	0	-0.8161	0.01
82.0	0	-0.6701	0.01
84.0	4	0.6197	0.01
85.0	0	-0.7198	0.01
74.0	1	-0.3393	0.01
86.0	1	-0.4563	0.01
88.0	0	-0.8703	0.01
89.0	4	0.7234	0.01
90.0	0	-0.7321	0.01
91.0	0	-0.7959	0.01
92.0	3	0.4251	0.01
93.0	3	0.2981	0.01
94.0	1	-0.3919	0.01
95.0	4	0.9664	0.01
48.0	0	-0.9369	0.01
96.0	4	0.8053	0.01
87.0	4	0.6622	0.01
73.0	1	-0.524	0.01
83.0	4	0.7928	0.01
51.0	1	-0.5152	0.01
50.0	0	-0.7644	0.01
72.0	2	0.0698	0.01
52.0	4	0.6297	0.01
53.0	3	0.4873	0.01
54.0	2	-0.1405	0.01
55.0	1	-0.4838	0.01
56.0	1	-0.3714	0.01
58.0	2	0.0246	0.01
59.0	1	-0.4521	0.01
60.0	2	0.0095	0.01
61.0	2	-0.1274	0.01
57.0	4	0.6075	0.01
63.0	4	0.7564	0.01
71.0	2	-0.0437	0.01
62.0	4	0.7689	0.01
69.0	4	0.6288	0.01
68.0	0	-0.6247	0.01
67.0	4	0.9432	0.01
70.0	2	0.0116	0.01
65.0	4	0.9131	0.01
64.0	1	-0.3956	0.01
66.0	1	-0.4609	0.01
136.0	2	-0.0427	0.015
128.0	0	-0.7391	0.015
129.0	2	0.1734	0.015
130.0	0	-0.7556	0.015
131.0	2	-0.0876	0.015
132.0	2	0.0629	0.015
133.0	1	-0.5405	0.015
134.0	4	0.664	0.015
135.0	4	0.721	0.015
137.0	4	0.7292	0.015
148.0	3	0.4817	0.015
139.0	4	0.6993	0.015
140.0	1	-0.5208	0.015
141.0	0	-0.8746	0.015
142.0	2	0.0561	0.015
143.0	1	-0.2821	0.015
144.0	4	0.9052	0.015
145.0	2	-0.0678	0.015
146.0	0	-0.7014	0.015
147.0	4	0.6763	0.015
127.0	1	-0.2984	0.015
138.0	3	0.3183	0.015
126.0	0	-0.6192	0.015
102.0	0	-0.9897	0.015
124.0	3	0.2653	0.015
149.0	2	-0.1026	0.015
103.0	2	-0.1815	0.015
104.0	4	0.8601	0.015
105.0	3	0.591	0.015
106.0	3	0.3703	0.015
107.0	1	-0.5958	0.015
108.0	3	0.2799	0.015
109.0	2	0.1999	0.015
110.0	3	0.562	0.015
111.0	2	0.0394	0.015
125.0	4	0.9036	0.015
112.0	0	-0.7794	0.015
114.0	1	-0.3161	0.015
115.0	1	-0.4291	0.015
116.0	1	-0.2184	0.015
117.0	2	0.031	0.015
118.0	2	-0.1728	0.015
119.0	1	-0.4998	0.015
120.0	1	-0.2211	0.015
121.0	1	-0.2353	0.015
122.0	4	0.8886	0.015
123.0	4	0.8833	0.015
113.0	4	0.8876	0.015
150.0	1	-0.2547	0.015
199.0	3	0.4989	0.015
152.0	1	-0.3377	0.015
179.0	4	0.9736	0.015
180.0	1	-0.267	0.015
181.0	3	0.4806	0.015
182.0	4	0.6697	0.015
183.0	4	0.8907	0.015
184.0	4	0.7209	0.015
185.0	4	0.8342	0.015
186.0	3	0.2425	0.015
187.0	0	-0.7877	0.015
188.0	4	0.8975	0.015
189.0	2	-0.1444	0.015
190.0	2	0.0331	0.015
191.0	4	0.9304	0.015
192.0	2	0.1753	0.015
193.0	4	0.9766	0.015
194.0	2	0.0518	0.015
195.0	0	-0.7789	0.015
196.0	1	-0.4719	0.015
197.0	4	0.6069	0.015
198.0	0	-0.8826	0.015
101.0	4	0.6643	0.015
178.0	2	-0.1129	0.015
177.0	3	0.4108	0.015
176.0	1	-0.4532	0.015
175.0	1	-0.3558	0.015
153.0	3	0.2226	0.015
154.0	0	-0.8614	0.015
155.0	4	0.8932	0.015
156.0	0	-0.8503	0.015
157.0	1	-0.5777	0.015
158.0	3	0.5834	0.015
159.0	2	-0.0267	0.015
160.0	2	0.195	0.015
161.0	0	-0.8947	0.015
162.0	2	-0.1914	0.015
151.0	0	-0.8424	0.015
163.0	1	-0.3118	0.015
165.0	0	-0.8514	0.015
166.0	4	0.9072	0.015
167.0	4	0.9401	0.015
168.0	4	0.7565	0.015
169.0	2	0.1579	0.015
170.0	4	0.6587	0.015
171.0	2	-0.0303	0.015
172.0	2	-0.1053	0.015
173.0	3	0.4681	0.015
174.0	1	-0.2572	0.015
164.0	2	0.0329	0.015
100.0	4	0.6785	0.015
49.0	2	-0.0763	0.015
98.0	2	0.1077	0.015
26.0	4	0.6675	0.015
27.0	1	-0.2988	0.015
28.0	0	-0.6472	0.015
29.0	1	-0.4597	0.015
30.0	0	-0.7186	0.015
31.0	1	-0.2455	0.015
32.0	4	0.8438	0.015
33.0	4	0.8989	0.015
34.0	4	0.9971	0.015
35.0	3	0.2455	0.015
36.0	1	-0.239	0.015
37.0	0	-0.9902	0.015
38.0	1	-0.4707	0.015
39.0	4	0.8787	0.015
40.0	2	0.1015	0.015
41.0	4	0.6281	0.015
42.0	1	-0.2576	0.015
43.0	1	-0.4543	0.015
44.0	1	-0.3484	0.015
45.0	1	-0.3165	0.015
46.0	0	-0.7157	0.015
25.0	1	-0.467	0.015
47.0	3	0.285	0.015
24.0	1	-0.5834	0.015
22.0	2	-0.0029	0.015
1.0	3	0.2609	0.015
2.0	0	-0.7301	0.015
3.0	1	-0.4551	0.015
4.0	1	-0.5289	0.015
5.0	0	-0.6436	0.015
6.0	3	0.4558	0.015
7.0	0	-0.73	0.015
8.0	2	-0.0673	0.015
9.0	3	0.2025	0.015
10.0	4	0.744	0.015
11.0	2	0.1795	0.015
12.0	2	0.0304	0.015
13.0	4	0.8056	0.015
14.0	4	0.613	0.015
15.0	1	-0.5855	0.015
16.0	3	0.3204	0.015
17.0	1	-0.2222	0.015
18.0	3	0.3284	0.015
19.0	3	0.259	0.015
20.0	3	0.4522	0.015
21.0	4	0.6583	0.015
23.0	2	0.1498	0.015
48.0	0	-0.9369	0.015
0.0	2	-0.0906	0.015
50.0	0	-0.7644	0.015
77.0	2	0.0079	0.015
78.0	3	0.3918	0.015
79.0	0	-0.9345	0.015
80.0	3	0.3485	0.015
81.0	0	-0.8161	0.015
82.0	0	-0.6701	0.015
83.0	4	0.7928	0.015
84.0	4	0.6197	0.015
99.0	3	0.2716	0.015
86.0	1	-0.4563	0.015
87.0	4	0.6638	0.015
88.0	0	-0.8703	0.015
89.0	4	0.7234	0.015
90.0	0	-0.7321	0.015
91.0	0	-0.7959	0.015
92.0	3	0.4251	0.015
93.0	3	0.2981	0.015
94.0	1	-0.3919	0.015
95.0	4	0.9664	0.015
96.0	4	0.8053	0.015
97.0	0	-0.8013	0.015
76.0	4	0.653	0.015
75.0	2	-0.1997	0.015
85.0	0	-0.7198	0.015
73.0	1	-0.524	0.015
74.0	1	-0.3393	0.015
52.0	4	0.6297	0.015
53.0	3	0.4873	0.015
54.0	2	-0.1405	0.015
55.0	1	-0.5198	0.015
56.0	1	-0.3714	0.015
57.0	4	0.6075	0.015
58.0	2	0.0246	0.015
59.0	1	-0.4521	0.015
60.0	2	0.0095	0.015
61.0	2	-0.1274	0.015
51.0	1	-0.5152	0.015
63.0	4	0.7564	0.015
64.0	1	-0.3956	0.015
65.0	4	0.9457	0.015
66.0	1	-0.4609	0.015
67.0	4	0.9432	0.015
68.0	0	-0.6247	0.015
69.0	4	0.6288	0.015
70.0	2	0.0116	0.015
71.0	2	-0.0437	0.015
72.0	2	0.0698	0.015
62.0	4	0.7689	0.015
135.0	4	0.721	0.02
134.0	4	0.664	0.02
133.0	1	-0.5405	0.02
128.0	0	-0.7391	0.02
131.0	2	-0.0876	0.02
130.0	0	-0.7469	0.02
129.0	2	0.1734	0.02
136.0	2	-0.0427	0.02
132.0	2	0.0629	0.02
137.0	4	0.7292	0.02
142.0	2	0.0561	0.02
139.0	4	0.6993	0.02
140.0	1	-0.5208	0.02
141.0	0	-0.8746	0.02
143.0	1	-0.2821	0.02
144.0	4	0.9454	0.02
145.0	2	-0.0346	0.02
146.0	0	-0.7014	0.02
147.0	4	0.6763	0.02
148.0	3	0.4817	0.02
138.0	3	0.3183	0.02
127.0	1	-0.2984	0.02
103.0	2	-0.135	0.02
125.0	4	0.9036	0.02
149.0	2	-0.0841	0.02
104.0	4	0.8601	0.02
105.0	3	0.591	0.02
106.0	3	0.3703	0.02
107.0	1	-0.573	0.02
108.0	3	0.2799	0.02
109.0	2	0.1999	0.02
110.0	3	0.562	0.02
111.0	2	0.0394	0.02
112.0	0	-0.7779	0.02
126.0	0	-0.6192	0.02
113.0	4	0.8876	0.02
115.0	1	-0.4291	0.02
116.0	1	-0.2184	0.02
117.0	2	0.031	0.02
118.0	2	-0.1728	0.02
119.0	1	-0.4998	0.02
120.0	1	-0.2211	0.02
121.0	1	-0.2353	0.02
122.0	4	0.8886	0.02
123.0	4	0.8833	0.02
124.0	3	0.2653	0.02
114.0	1	-0.3161	0.02
150.0	1	-0.2547	0.02
175.0	1	-0.3558	0.02
152.0	1	-0.3377	0.02
180.0	1	-0.267	0.02
181.0	3	0.4806	0.02
182.0	4	0.6697	0.02
183.0	4	0.912	0.02
184.0	4	0.7175	0.02
185.0	4	0.8342	0.02
186.0	3	0.209	0.02
187.0	0	-0.7877	0.02
188.0	4	0.8975	0.02
189.0	2	-0.1444	0.02
190.0	2	0.0331	0.02
191.0	4	0.9304	0.02
192.0	2	0.1753	0.02
193.0	4	0.9766	0.02
194.0	2	0.0518	0.02
195.0	0	-0.7789	0.02
196.0	1	-0.4719	0.02
197.0	4	0.6069	0.02
198.0	0	-0.8826	0.02
199.0	3	0.4989	0.02
102.0	0	-0.9897	0.02
179.0	4	0.9736	0.02
178.0	2	-0.1129	0.02
177.0	3	0.4108	0.02
176.0	1	-0.4532	0.02
153.0	3	0.2226	0.02
154.0	0	-0.8614	0.02
155.0	4	0.8932	0.02
156.0	0	-0.8503	0.02
157.0	1	-0.5777	0.02
158.0	3	0.5834	0.02
159.0	2	-0.0267	0.02
160.0	2	0.195	0.02
161.0	0	-0.8947	0.02
162.0	2	-0.1914	0.02
151.0	0	-0.8424	0.02
163.0	1	-0.3118	0.02
165.0	0	-0.8514	0.02
166.0	4	0.9072	0.02
167.0	4	0.9401	0.02
168.0	4	0.7565	0.02
169.0	2	0.1579	0.02
170.0	4	0.6587	0.02
171.0	2	-0.0303	0.02
172.0	2	-0.1053	0.02
173.0	3	0.4681	0.02
174.0	1	-0.2572	0.02
164.0	2	0.0329	0.02
101.0	4	0.6643	0.02
100.0	4	0.6785	0.02
0.0	2	-0.0906	0.02
27.0	1	-0.2988	0.02
28.0	0	-0.6472	0.02
29.0	1	-0.4597	0.02
30.0	0	-0.7186	0.02
31.0	1	-0.2455	0.02
